,zipcode,address,price,size
497,91103,"240 N Grand Ave, Pasadena, CA 91103",4698000,5982
499,91103,"175 Painter St, Pasadena, CA 91103",879900,1915
500,91103,"1448 N Fair Oaks Ave UNIT 107, Pasadena, CA 91103",574950,1500
501,91103,"192 Clinton St, Pasadena, CA 91103",870000,1948
502,91103,"718 N Raymond Ave UNIT 6, Pasadena, CA 91103",588000,1549
504,91103,"1644 El Sereno Ave, Pasadena, CA 91103",685000,784
505,91103,"940 N Summit Ave, Pasadena, CA 91103",1225000,1826
506,91103,"1777 La Cresta Dr, Pasadena, CA 91103",3380000,3693
507,91103,"870 N Marengo Ave, Pasadena, CA 91103",999000,1914
508,91103,"343 W Howard St, Pasadena, CA 91103",1200000,3408
510,91103,"1705 Knollwood Dr, Pasadena, CA 91103",2095000,2826
511,91103,"77 W Washington Blvd, Pasadena, CA 91103",435000,672
512,91103,"35 N Raymond Ave UNIT 201, Pasadena, CA 91103",735000,1090
513,91103,"1385 N Marengo Ave, Pasadena, CA 91103",1300000,4337
514,91103,"1776 Linda Vista Ave, Pasadena, CA 91103",3995000,5450
516,91103,"1715 N Fair Oaks Ave UNIT 122, Pasadena, CA 91103",659000,1640
517,91103,"1836 Kenneth Way, Pasadena, CA 91103",899900,2860
518,91103,"1467 N Raymond Ave, Pasadena, CA 91103",516216,1664
520,91103,"1996 Mentone Ave, Pasadena, CA 91103",610316,1576
521,91103,"1180 Yocum St, Pasadena, CA 91103",2495000,4613
522,91103,"564 W Montana St, Pasadena, CA 91103",799000,1476
523,91103,"1748 N Summit Ave, Pasadena, CA 91103",830000,2384
525,91103,"2043 Rosemont Ave APT 1, Pasadena, CA 91103",928888,2176
526,91103,"1440 Glen Ave, Pasadena, CA 91103",700000,1300
527,91103,"1910 Lincoln Ave, Pasadena, CA 91103",3980000,8430
528,91103,"1870 Rosemont Ave, Pasadena, CA 91103",1175000,2170
529,91103,"1509 Inverness Dr, Pasadena, CA 91103",2498000,3244
530,91105,"370 Patrician Way, Pasadena, CA 91105",3350000,3232
531,91105,"565 Laguna Rd, Pasadena, CA 91105",1788800,2730
532,91105,"855 S Orange Grove Blvd, Pasadena, CA 91105",1285000,2615
533,91105,"300 Wigmore Dr, Pasadena, CA 91105",2995000,5193
534,91105,"1348 Wierfield Dr, Pasadena, CA 91105",1698000,4614
535,91105,"1000 S Orange Grove Blvd UNIT 12, Pasadena, CA 91105",925000,1869
536,91105,"362 S Orange Grove Blvd, Pasadena, CA 91105",1250000,2288
537,91105,"260 Patrician Way, Pasadena, CA 91105",3098000,3600
538,91105,"872 S Orange Grove Blvd APT 2, Pasadena, CA 91105",1695000,2460
539,91105,"1627 La Loma Rd, Pasadena, CA 91105",1399000,1915
541,91105,"320 Glenullen Dr, Pasadena, CA 91105",1349000,1984
542,91105,"1065 Nithsdale Rd, Pasadena, CA 91105",2380000,2726
543,91105,"409 Manford Way, Pasadena, CA 91105",1499000,2294
544,91105,"916 Glen Oaks Blvd, Pasadena, CA 91105",45000,6577
545,91105,"914 Glen Oaks Blvd, Pasadena, CA 91105",45000,6433
546,91105,"166 Avenue 64, Pasadena, CA 91105",1004500,1883
547,91105,"527 La Loma Rd, Pasadena, CA 91105",2698000,2550
548,91105,"1453 Glengarry Rd, Pasadena, CA 91105",1000000,2472
549,91105,"1372 Wierfield Dr, Pasadena, CA 91105",265000,9548
550,91105,"482 S Arroyo Pkwy # 404, Pasadena, CA 91105",627000,750
551,91105,"92 Grace Ter, Pasadena, CA 91105",1295000,2125
552,91105,"437 S Orange Grove Blvd # A, Pasadena, CA 91105",1350000,2102
553,91105,"381 Elmwood Dr, Pasadena, CA 91105",1299000,1925
554,91105,"56 N Arroyo Blvd, Pasadena, CA 91105",1100000,2800
555,91105,"330 W California Blvd APT 307, Pasadena, CA 91105",625000,1456
556,91105,"330 W California Blvd APT 310, Pasadena, CA 91105",709000,1350
557,91105,"320 W California Blvd APT D, Pasadena, CA 91105",450000,831
558,91105,"99 S Raymond Ave # 409, Pasadena, CA 91105",525000,572
559,91105,"1050 Stoneridge Dr, Pasadena, CA 91105",1479000,1777
560,91105,"760 S San Rafael Ave, Pasadena, CA 91105",3280000,3479
561,91105,"675 Linda Vista Ave, Pasadena, CA 91105",2285000,2901
562,91105,"328 W Bellevue Dr, Pasadena, CA 91105",2975000,4126
563,91105,"468 Lockehaven St, Pasadena, CA 91105",2399000,3853
564,91105,"134 N San Rafael Ave, Pasadena, CA 91105",2180000,3477
566,91105,"357 Patrician Way, Pasadena, CA 91105",2295000,4212
567,91105,"71 Palmetto Dr, Pasadena, CA 91105",1198000,1509
568,91105,"1137 Church St, Pasadena, CA 91105",2125000,2700
569,91105,"89 Hurlbut St, Pasadena, CA 91105",2500000,4661
570,93534,"45150 Elm Ave, Lancaster, CA 93534",219900,720
571,93534,"44760 Lowtree Ave, Lancaster, CA 93534",405000,2578
572,93534,"671 W Avenue H8, Lancaster, CA 93534",210000,1312
573,93534,"634 W Avenue J11, Lancaster, CA 93534",280000,1458
574,93534,"45333 Canutt Pl, Lancaster, CA 93534",339000,1635
575,93534,"44031 Hardwood Ave, Lancaster, CA 93534",205000,900
576,93534,"45309 13th St W, Lancaster, CA 93534",229999,938
577,93534,"45834 Evelyn Ct, Lancaster, CA 93534",299900,1905
578,93534,"44133 Hardwood Ave, Lancaster, CA 93534",235000,1526
579,93534,"1222 Valiant St, Lancaster, CA 93534",425000,2792
580,93534,"48303 20th St W SPC 174, Lancaster, CA 93534",75000,1440
581,93534,"1280 W Avenue H12, Lancaster, CA 93534",309900,1509
582,93534,"726 Twinberry Ln, Lancaster, CA 93534",264000,1389
583,93534,"1121 W Avenue H5, Lancaster, CA 93534",259000,1310
584,93534,"1216 W Newgrove St, Lancaster, CA 93534",209900,720
585,93534,"1814 Brennan Ct, Lancaster, CA 93534",369900,1848
586,93534,"44713 17th St W, Lancaster, CA 93534",297834,1840
587,93534,"45434 13th St W, Lancaster, CA 93534",210553,1241
588,93534,"44901 Camolin Ave, Lancaster, CA 93534",279900,1259
589,93534,"1402 W Jenner St, Lancaster, CA 93534",249000,1292
590,93534,"44145 Hardwood Ave, Lancaster, CA 93534",239000,1087
591,93534,"43874 Gadsden Ave, Lancaster, CA 93534",279000,1458
592,93534,"44555 Lostwood Ave, Lancaster, CA 93534",290000,1240
593,93534,"43735 Gadsden Ave, Lancaster, CA 93534",267900,1260
594,93534,"1147 W Ivyton St, Lancaster, CA 93534",273900,1193
595,93534,"44809 Genoa Ave, Lancaster, CA 93534",239900,1443
596,93534,"48303 20th St W SPC 140, Lancaster, CA 93534",85900,1488
597,93534,"1451 W Ivesbrook St, Lancaster, CA 93534",225000,1030
599,93534,"45434 Genoa Ave, Lancaster, CA 93534",223800,988
601,93534,"44731 Elm Ave, Lancaster, CA 93534",269000,1362
606,93534,"44951 16th St W, Lancaster, CA 93534",270000,1230
610,91104,"1329 Fay Pl, Pasadena, CA 91104",685000,1177
611,91104,"236 E Penn St, Pasadena, CA 91104",699000,1196
612,91104,"1245 N Hudson Ave, Pasadena, CA 91104",699000,1377
613,91104,"2137 Garfias Dr, Pasadena, CA 91104",747335,1497
614,91104,"1211 N Los Robles Ave, Pasadena, CA 91104",1077500,3145
615,91104,"2312 Loma Vista St, Pasadena, CA 91104",949000,1778
616,91104,"2432 E Orange Grove Blvd, Pasadena, CA 91104",1259000,2097
617,91104,"1521 N Dominion Ave, Pasadena, CA 91104",828000,1551
618,91104,"1575 N Los Robles Ave, Pasadena, CA 91104",795000,1206
619,91104,"1800 N Lake Ave, Pasadena, CA 91104",1899000,1708
620,91104,"1800 N Madison Ave, Pasadena, CA 91104",1250000,2020
621,91104,"1401 N Mar Vista Ave, Pasadena, CA 91104",1100000,2032
622,91104,"2444 E Mountain St # 60, Pasadena, CA 91104",600000,1364
624,91104,"1080 Worcester Ave, Pasadena, CA 91104",1199000,2200
626,91104,"1205 N Lake Ave, Pasadena, CA 91104",879900,1536
627,91104,"1964 Jefferson Dr, Pasadena, CA 91104",995000,1582
628,91104,"865 N Holliston Ave, Pasadena, CA 91104",1200000,1875
629,91104,"294 E Hammond St, Pasadena, CA 91104",568000,528
630,91104,"1489 Casa Grande St, Pasadena, CA 91104",1190000,1700
631,91104,"1897 Oakwood St, Pasadena, CA 91104",999000,2448
633,91104,"874 E Ladera St, Pasadena, CA 91104",1249000,2098
636,91104,"827 E Washington Blvd, Pasadena, CA 91104",2550000,4410
639,91104,"1565 Atchison St, Pasadena, CA 91104",725000,1404
640,91104,"275 Robincroft Dr, Pasadena, CA 91104",2490000,7030
643,91104,"388 Dearborn St, Pasadena, CA 91104",865000,1503
644,91104,"860 E Ladera St, Pasadena, CA 91104",499000,5932
649,91104,"760 Worcester Ave, Pasadena, CA 91104",1550000,3800
650,93532,"14414 Chiptree Rd, Lake Hughes, CA 93532",280000,1378
651,93532,"47383 Ridge Route Rd, Lake Hughes, CA 93532",375000,1700
653,93532,"0 Vac/lowhill Dr/vic Ripton Rd, Lake Hughes, CA 93532",11500,6185
654,93532,"42602 Beaverbrook Dr, Elizabeth Lake, CA 93532",289900,1034
655,93532,"18118 Elizabeth Lake Rd, Lake Hughes, CA 93532",400000,1815
657,93532,"48745-3 Points Rd, Lake Hughes, CA 93532",1250000,1680
658,93532,"48601-3 Points Rd, Lake Hughes, CA 93532",500000,965
659,93532,"14746 Sandrock Dr, Lake Hughes, CA 93532",259900,1000
660,93532,"17359 Elizabeth Lake Rd, Lake Hughes, CA 93532",385000,1331
661,93532,"15047 Elizabeth Lake Rd, Elizabeth Lake, CA 93532",289000,1504
664,93532,"47385 Ridge Route Rd, Lake Hughes, CA 93532",1390000,2229
665,93532,"14719 Sandy Ridge Rd, Elizabeth Lake, CA 93532",249000,1008
667,93532,"16351 Elizabeth Lake Rd, Lake Hughes, CA 93532",760000,2648
668,93532,"Vac Denview Dr Vic Sandrock Dr, Lake Elizabeth, CA 93532",11950,8428
669,93532,"0 Vac Denview Dr Vic Sandrock Dr, Elizabeth Lake, CA 93532",11950,8428
670,93532,"0 Sandy Ridge Rd # 3224025018, Lake Elizabeth, CA 93532",12000,5227
671,93532,"Sandy Ridge 3224-025-018 Rd, Lake Elizabeth, CA 93532",12000,5227
672,93532,"Ranch Club Dr, Elizabeth Lake, CA 93532",5900,4996
674,93532,"Akker Dr, Lake Hughes, CA 93532",7500,4791
675,93532,"0 Vac Deerbank Drive Vic Kiptree Dr. Dr, Elizabeth Lake, CA 93532",9950,8572
676,93532,"28200 Pine Canyon Rd, Lake Hughes, CA 93532",749000,2790
677,93532,"42635 Pinecliff St, Elizabeth Lake, CA 93532",237500,1280
678,93532,"43139 Peek A Boo Rd, Lake Hughes, CA 93532",16450,5031
679,93532,"42642 Gumtree Dr, Lake Hughes, CA 93532",325000,1434
680,93532,"0 Vac/cor Ellstree Dr/muir Dr, Lake Hughes, CA 93532",25000,6067
682,93532,"20129 Pine Canyon Rd, Lake Hughes, CA 93532",249500,1066
683,93532,"14817 Elizabeth Lake Rd, Elizabeth Lake, CA 93532",309000,1278
685,93532,"42858 Bluehills Dr, Lake Hughes, CA 93532",369900,2048
689,93532,"17548 Sunset Trl, Lake Hughes, CA 93532",355000,1328
690,91107,"553 Woodward Blvd, Pasadena, CA 91107",3588888,5953
691,91107,"965 Hastings Ranch Dr, Pasadena, CA 91107",849999,1330
692,91107,"1380 Rexford Ave, Pasadena, CA 91107",1150000,1874
693,91107,"690 Rim Rd, Pasadena, CA 91107",1250000,2162
694,91107,"1847 E Del Mar Blvd, Pasadena, CA 91107",995000,1052
695,91107,"3264 Barhite St, Pasadena, CA",4380000,5800
696,91107,"2908 Lombardy Rd, Pasadena, CA 91107",1998000,2549
697,91107,"505 Cliff Dr, Pasadena, CA 91107",2198000,3472
698,91107,"909 S Lotus Ave, Pasadena, CA 91107",2300000,2770
699,91107,"3423 Barhite St, Pasadena, CA 91107",1599000,2358
700,91107,"3665 Thorndale Rd, Pasadena, CA 91107",2148800,3112
701,91107,"385 S Sierra Madre Blvd, Pasadena, CA 91107",1050000,1604
702,91107,"1873 Wagner St, Pasadena, CA 91107",848000,1622
703,91107,"80 S Sunnyslope Ave, Pasadena, CA 91107",2699000,4948
704,91107,"3497 Brandon St, Pasadena, CA 91107",925000,1625
706,91107,"1120 Hastings Ranch Dr, Pasadena, CA 91107",1150000,1703
708,91107,"3665 Mountain View Ave, Pasadena, CA 91107",869000,1725
710,91107,"3618 San Pasqual St, Pasadena, CA 91107",3080000,4727
711,91107,"1015 N Michillinda Ave APT 301, Pasadena, CA 91107",499000,944
712,91107,"3373 Palermo Ct, Pasadena, CA 91107",2500000,4035
713,91107,"3861 E California Blvd, Pasadena, CA 91107",3850000,4977
714,91107,"2805 E Del Mar Blvd, Pasadena, CA 91107",885000,1422
715,91107,"1775 Country Ln, Pasadena, CA 91107",2560000,3982
716,91107,"3530 Landfair Rd, Pasadena, CA 91107",1599000,2217
717,91107,"1410 Valley View Ave, Pasadena, CA 91107",899000,1580
718,91107,"395 Cliff Dr APT 105, Pasadena, CA 91107",675000,1510
719,91107,"2634 Morningside St, Pasadena, CA 91107",1500000,2418
720,91107,"157 S Craig Ave, Pasadena, CA 91107",998888,1624
722,91107,"275 Lola Ave, Pasadena, CA 91107",595000,7487
723,91107,"326 -332 S Rosemead Blvd, Pasadena, CA 91107",1388000,4846
724,91107,"931 Gainsborough Dr, Pasadena, CA 91107",8980000,9050
725,91107,"288 N Oak Ave, Pasadena, CA 91107",1100000,800
728,91107,"3231 E Green St, Pasadena, CA 91107",779000,1763
729,91107,"3656 Grayburn Rd, Pasadena, CA 91107",999000,1715
730,93536,"4243 W Avenue J12, Lancaster, CA 93536",545000,3272
731,93536,"43465 30th St W UNIT 4, Lancaster, CA 93536",232000,1336
732,93536,"5327 W Avenue L2, Quartz Hill, CA 93536",339900,1123
733,93536,"44309 23rd St W, Lancaster, CA 93536",240000,1014
734,93536,"18750 W Avenue E8, Lancaster, CA 93536",337000,2013
735,93536,"2605 Ryans Pl, Lancaster, CA 93536",425000,2442
736,93536,"3033 Limewood Ln, Lancaster, CA 93536",319000,1471
740,93536,"7010 W E4 Ave, Lancaster, CA 93536",445000,2217
741,93536,"44238 Halcom Ave, Lancaster, CA 93536",349900,1485
743,93536,"3549 W # K10, Lancaster, CA 93536",249000,1178
744,93536,"3549 W Avenue K10, Lancaster, CA 93536",249000,1178
746,93536,"2726 Shmily Ct, Lancaster, CA 93536",799001,2582
748,93536,"49630 105th St W, Lancaster, CA 93536",289500,1408
749,93536,"5005 W Avenue M12, Quartz Hill, CA 93536",488995,2730
754,93536,"42230 59th St W, Lancaster, CA 93536",334990,1552
755,93536,"2801 W Lumber St, Lancaster, CA 93536",350000,1755
756,93536,"41734 Firenze St, Lancaster, CA 93536",679990,4044
759,93536,"8042 W Avenue C10, Lancaster, CA 93536",498500,3410
761,93536,"6206 W Avenue J3, Lancaster, CA 93536",359000,2170
762,93536,"2040 W Avenue J13 APT 17, Lancaster, CA 93536",199900,1122
763,93536,"41653 55th St W, Quartz Hill, CA 93536",550000,3473
764,93536,"4618 Brentwood Ct, Lancaster, CA 93536",424999,3258
765,93536,"3039 Trousdale Dr, Lancaster, CA 93536",429900,3029
767,93536,"44520 Palo Verde St, Lancaster, CA 93536",399900,2500
770,91106,"1185 Arden Rd, Pasadena, CA 91106",6205000,4137
771,91106,"14 Oak Knoll Gardens Dr, Pasadena, CA 91106",1200000,1136
772,91106,"1299 Cordova St APT 107, Pasadena, CA 91106",399000,912
773,91106,"1570 Locust St, Pasadena, CA 91106",969000,2331
774,91106,"141 N Bonnie Ave, Pasadena, CA 91106",1895000,4566
775,91106,"449 N Catalina Ave APT 213, Pasadena, CA 91106",508000,1031
776,91106,"176 N Catalina Ave, Pasadena, CA 91106",3920000,10040
777,91106,"138 N Allen Ave APT 1, Pasadena, CA 91106",528888,1153
778,91106,"972 E California Blvd UNIT 306, Pasadena, CA 91106",525000,1104
779,91106,"245 S Holliston Ave UNIT 301, Pasadena, CA 91106",575000,1104
780,91106,"627 E California Blvd, Pasadena, CA 91106",849000,1742
781,91106,"640 S Lake Ave APT 305, Pasadena, CA 91106",899999,1881
782,91106,"700 S Lake Ave APT 208, Pasadena, CA 91106",699000,1454
783,91106,"1330 Hillcrest Ave, Pasadena, CA 91106",10500000,8830
784,91106,"1000 San Pasqual St APT 40, Pasadena, CA 91106",549000,911
785,91106,"1115 Cordova St APT 202, Pasadena, CA 91106",428900,753
786,91106,"452 N Chester Ave APT 2, Pasadena, CA 91106",450000,818
787,91106,"786 S Madison Ave, Pasadena, CA 91106",1699000,3026
788,91106,"1624 Monte Vista St, Pasadena, CA 91106",1475000,2600
789,91106,"379 N Mentor Ave APT 8, Pasadena, CA 91106",588888,1150
790,91106,"1538 E California Blvd, Pasadena, CA 91106",4895000,3993
791,91106,"95 N Sierra Bonita Ave # 1, Pasadena, CA 91106",1098000,1997
793,91106,"103 N Catalina Ave, Pasadena, CA 91106",2500000,3270
794,91106,"430 N Holliston Ave APT 302, Pasadena, CA 91106",384000,540
796,91106,"596 N Mar Vista Ave, Pasadena, CA 91106",950000,8197
798,91106,"1725 Orlando Rd, Pasadena, CA 91106",8999000,8322
799,91106,"1115 Cordova St APT 200, Pasadena, CA 91106",415000,768
800,91106,"135 N Wilson Ave, Pasadena, CA 91106",3998500,8165
801,91106,"1030 S El Molino Ave, Pasadena, CA 91106",3950000,4681
802,91106,"1097 Blanche St APT 130, Pasadena, CA 91106",585000,1034
804,91106,"456 Fillmore St, Pasadena, CA 91106",1150000,1708
805,91106,"1299 Cordova St APT 200, Pasadena, CA 91106",527963,1329
806,91106,"441 E California Blvd, Pasadena, CA 91106",1490000,2232
807,91106,"424 N Wilson Ave APT 5, Pasadena, CA 91106",415000,826
808,91106,"639 S Los Robles Ave, Pasadena, CA 91106",2500000,3560
809,91106,"95 N Wilson Ave, Pasadena, CA 91106",899000,1871
